Order_ID,Customer Name,Email,Product,Category,Quantity,Unit Price,Total,Order Date,Ship Date,City,Country,Payment Method,Status,Discount%,Region,Discounted_Total
ORD-0487,Alex Johnson,alex.johnson@email.com,Stylus Pen,Accessories,9.0,34.99,314.91,2024/07/26,2024-08-04 00:00:00,Singapore,Saudi Arabia,Debit Card,Cancelled,20.0,Middle East,251.92800000000003
ORD-0488,Lina Mansour,lina.mansour@email.com,HDMI Cable,accessories,5.0,0.0,0.0,02/08/2024,2024-08-11 00:00:00,New York,Saudi Arabia,Debit Card,Returned,20.0,Europe,0.0
ORD-0489,Ahmed Al-Farsi,  ahmed.alfarsi@email.com  ,Laptop,Electronics,10.0,899.99,8999.9,2024-02-13 00:00:00,2024-02-23 00:00:00,London,UK,Debit Card,Shipped,25.0,Asia,6749.924999999999
ORD-0490,Ali Reza,ali.reza@email.com,Power Bank,Acc.,6.0,399.9,2399.3999999999996,2024-12-09 00:00:00,2024-12-15 00:00:00,Khobar,Saudi Arabia,Google Pay,Returned,10.0,Asia,2159.4599999999996
ORD-0491,Emma Wilson,emma.wilson@email.com,Charger,Accessories,1.0,-24.99,-24.99,13/03/2024,2024-03-16 00:00:00,Jeddah,Saudi Arabia,PayPal,Returned,0.0,North America,-24.99
ORD-0492,Emma Wilson,emma.wilson@email.com,Headphones,Electronics,4.0,149.99,599.96,2024/01/09,2024-01-16 00:00:00,Singapore,Singapore,Credit Card,Delivered,0.0,Africa,599.96
ORD-0493,Carlos Rivera,carlos.rivera@email.com,  Tablet  ,Electronics,5.0,499.99,2499.95,2024-07-27 00:00:00,2024-07-28 00:00:00,Dubai,UAE,Credit Card,Processing,5.0,Middle East,2374.9525
ORD-0494,JOHN SMITH,john.smith@email.com,External SSD,Electronics,7.0,129.99,909.9300000000001,2024-09-15 00:00:00,2024-09-24 00:00:00,Tokyo,Japan,Cash on Delivery,Processing,,North America,
ORD-0495,Fatima Hassan,fatima.hassan@@email.com,Laptop,Electronics,7.0,8999.9,62999.299999999996,2024-11-23 00:00:00,2024-11-28 00:00:00,Berlin,Germany,Google Pay,Delivered,0.0,Middle East,62999.299999999996
ORD-0496,Ali Reza,ali.rezaemail.com,Webcam,electronics,2.0,79.99,159.98,2024-12-06 00:00:00,2024-12-10 00:00:00,Riyadh,KSA,Apple Pay,Cancelled,0.0,Europe,159.98
ORD-0497,carlos rivera,Not Provided,Wireless Mouse,ELECTRONICS,2.0,29.99,59.98,2024-11-25 00:00:00,2024-12-02 00:00:00,London,UK,PayPal,Pending,0.0,Oceania,59.98
ORD-0498,Tariq Mahmoud,tariq.mahmoud@email.com,Stylus Pen,Accessories,3.0,34.99,104.97,2024-03-07 00:00:00,2024-03-05 00:00:00,Sharjah,Japan,Cash on Delivery,Pending,,Europe,
ORD-0499,Rajesh Patel,Not Provided,Mouse Pad,Accessories,8.0,14.99,119.92,2024-05-13 00:00:00,2024-05-24 00:00:00,Muscat,Oman,Bank Transfer,Refunded,25.0,Oceania,89.94
ORD-0500,Sophie Brown,sophie.brown@email.com,Keyboard,Accessory,5.0,0.0,0.0,2024-09-28 00:00:00,2024-10-03 00:00:00,Khobar,Saudi Arabia,Debit Card,Delivered,0.0,Europe,0.0
